lang	dem	synt_pos	anim	role	anaphor_device	anaphor_form	anaphor_referent	anaphor_start	anaphor_end	anaphor_sentence_transcription	anaphor_sentence_translation	filename	length_words
mhb	MED	INDEP	INANIM	secondary character	MED	illa	ladder	55.345934999639084	55.620328139838854	illa duχile	Их тоже взяв	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittini	man	68.73427099458091	69.2193980664541	berdibi qʷaˤrʔ bixes buʔile leb ittini baq'ile fartuk heše haraq'edi	сорванную грушу поставить оказывается он сделал фартук здесь впереди	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	secondary character	DIST	it	man2	100.35882542521806	100.58492537274266	ite χaˤrʔudi itebaˤʜ ʡaˤraˤq'uwe lew ʡaˤj it	и оттуда мимо прошел он	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittija	man	102.75381074649447	103.27845043055643	ʡaˤraʁa k'ʷiʔnes ittija itte ʁʷet'la χaˤrʔudi wak'ile lew ca urši lisibit'ičul	Потом дальше рядом, к его дереву пришел один мальчик с велосипедом	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittini	boy	111.61804368389076	112.18439112526309	ittini ca karzina qʷaˤrʔbela arbuχile leb, diʡaˤl,	и он одну корзину с грушами забрал, тайно,	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	it adamilizera	man	117.4804636444202	118.19611949298316	it adamilizera gʷa-ħagʷesle	так чтобы этот мужчина не заметил	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittini	boy	121.48677516241779	121.7841616656204	ittini arbuχile leb qʷaˤrʔbela karzina	он забрал корзину с грушами	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittize	boy	128.51767376582671	128.93475133893037	ħunħer ittize cenħe dikile ler ca dursi lisibit'ičul	на дороге он встретил одну девочку на велосипеде	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	ADNOM	ANIM	secondary character	DIST_NP	it dursilini	girl	132.43245554267543	133.31152464803492	it dursilini ittija beč'ičela arbikaqile leb šlapa,	Эта девочка уронила его шляпу,	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittija	boy	133.40811103338524	133.83396918697528	it dursilini ittija beč'ičela arbikaqile leb šlapa,	Эта девочка уронила его шляпу,	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittija	boy	136.2410232841927	136.4824892475685	[?] ittija beč'ičeb buʔubi šlapa	которая была у него на голове	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittizela	boy	141.49399651572162	142.04936823148597	ittizela sik'k'al baq'as ħabuhuble leb ʡaˤj itteb	он ничего сделать тоже не смог там	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittizeb	boy	144.55132361952	145.11556146675957	ittizeb lebre ʡaˤj welоsipedra haraq'eb karzinara	у него был и велосипед	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittizela	boy	150.1708496429802	150.85428989959607	ittizela sik'k'al baq'asra ħabuhuble	поэтому ничего сделать не смог	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittija	boy	155.36526443741505	155.73843910808674	ittija welоsiped buquwe leb ca ʁarʁalize	его велосипед столкнулся об один камень	mhb_pears_zlm_9.TextGrid	472
mhb	MED	ADNOM	ANIM	protagonist	MED_NUM_NP	heldi ʜaˤballa uršilini	boys	170.6943547006881	172.0465640955926	heldi ʜaˤballa uršilini akkuratnо qʷaˤrʔbera darʔa dakile	Эти три мальчика аккуратно груши тоже собрали	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	it urši	boy	182.50075613883945	182.9200288570647	hunew wattule lew ʡaˤj it urši	проводили этого мальчика	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	itra	boy	184.47342652727437	184.84440605282447	hunew wattule itra	Проводили его и уходили,	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	ADNOM	INANIM	secondary character	DIST_NP	it arbikibi šlaˤpa	hat	190.18645117123148	191.66018757104894	uršbeze bargib ʡaˤj it arbikibi šlaˤpa	мальчики нашли его шляпу которую он уронил	mhb_pears_zlm_9.TextGrid	472
mhb	MED	INDEP	ANIM	protagonist	MED	il	boy	196.42419749286339	196.58224794161845	wizur il,	и он остановился,	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	it	boy	197.2706764403056	197.4243040554162	wizur ʡaˤj it	остановился он	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	it	boy	200.12765329383788	200.3252163547817	uže welоsipedičew it kad ħajib,	Уже на велосипед он не сел,	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittija	boy	201.126939032307	201.34051411249948	ittija lebre dagara izuwe,	у него была и нога повреждена,	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittini	boy	202.508875700184	202.74156108307344	ittini welоsiped bukib	он велосипед повел	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	ADNOM	ANIM	secondary character	DIST_NP	it urši	boy1	209.97573025822973	210.59037089227724	wak'ib ʡaˤj it urši se, šlapa ittiče	пришел тот мальчик это, шляпу на него	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittiče	boy	213.15598548883762	213.61477081925165	wak'ib ʡaˤj it urši se, šlapa ittiče	пришел тот мальчик это, шляпу на него	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	INANIM	secondary character	DIST	itra	hat	214.01251109878044	214.32422170604738	itra buχile	Его тоже взяв	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	ADNOM	ANIM	secondary character	DIST_NP	it uršira	boy1	214.74087064751112	215.03232451721615	it uršira ʡaˤraˤq'un	этот мальчик ушел	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittini	boy	215.66047304090003	215.97437879328857	ittini gib ʡaˤj ʜaˤbal qaˤrʔ ittize	Он дал три груши ему	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	secondary character	DIST	ittize	boy1	217.3853470558883	218.09876922040772	ittini gib ʡaˤj ʜaˤbal qaˤrʔ ittize	Он дал три груши ему	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	itdi uršbešu	boys	221.51499802935962	222.0330522780568	ʜaˤballa qaˤrʔra itdi uršbešu waʔibijaʁle ʡaˤj	Все три груши к тем мальчикам когда дошел	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	secondary character	DIST	ittini	boy1	222.91611375035893	223.1106135074675	ittini cacalis ca-ca itdira gib	он каждому по одной их тоже отдал	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	INANIM	secondary character	DIST	itdira	pears	223.9997292753276	224.3707088008777	ittini cacalis ca-ca itdira gib	он каждому по одной их тоже отдал	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	it adami	man	226.45321843900535	227.79884239854505	it adami uže qʷaˤrʔbera derdile	тот мужчина уже груши тоже сорвав	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	it adamilize	man	234.12751873326985	234.75093994780374	it adamilize ħabargib sunela itdi duʔubi karzinart,	этот мужчина не нашел те свои корзины,	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	ADNOM	INANIM	secondary character	DIST_NP	itdi duʔubi karzinart	basket	235.93302107355657	237.1425460355572	it adamilize ħabargib sunela itdi duʔubi karzinart,	этот мужчина не нашел те свои корзины,	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittize	man	237.81147325344398	238.08367124852214	bahur ittize ca karzina ħabuʔibdeš,	узнал он что одной корзины нет,	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	itdi uršbe	boys	240.04629497445652	240.50947059511373	a itdi uršbe lebre ittedi q'uwe	а эти мальчики оттуда шли	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	it adamilišu	man	241.3819542651084	241.9900094637911	it adamilišu χaˤrʔu baʔibijaʁle,	когда к этуму мужчине уже подошли,	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	itini	man	243.8538516592536	244.71873883716327	itini,	он,	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	itdi uršbeče	boys	246.34263617655805	247.0121554386455	ħule wizur ʡaˤj itdi uršbeče,	посмотрел на тех мальчиков,	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittize	man	247.11887063477764	247.3965302008791	ittize karzinara ħabargib ʡaˤj	но он корзину не нашел	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittis	man	249.08554747737998	249.5640891138884	ittis bikib duhes ʡaˤj	Он наверно подумал	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	it uršbejni	boys	250.8417458776084	251.52663115554702	it uršbejni arbuχib duhes it karzina ile	что эти мальчики забрали эту корзину	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	ADNOM	INANIM	secondary character	DIST_NP	it karzina	basket	251.98735629645165	252.60858236586392	it uršbejni arbuχib duhes it karzina ile	что эти мальчики забрали эту корзину	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	INANIM	secondary character	DIST	it	basket	255.64628906703584	255.80150840632282	it hinija arbuχibijallara ħabahur ʡaˤj,	кто забрал не узнал,	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	it adamilis	man	257.51964762758115	257.9513456437979	it adamilis bikib duhes ʡaˤj	этот мужчина наверно подумал	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	itdini	boys	258.75550947001653	258.93476173916275	itdini arbuχibi ile	что они его забрали	mhb_pears_zlm_9.TextGrid	472
